"source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-01-12 12:00:00.000","269,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-01-12 12:00:00.000","250,000",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-01-12 12:01:05.000","325,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-01-12 12:02:26.000","281,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2020-01-10 12:00:41.000","242,800",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","259,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","220,500",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","323,500",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","219,800",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","139,700",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","212,800",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","177,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","278,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","179,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","168,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","171,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2006","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","159,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2005","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","107,100",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2004","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","127,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2003","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","80,700",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2002","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","183,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2001","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","81,200",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2000","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","88,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1999","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","180,200",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1998","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","232,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1997","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","129,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-01-12 12:00:00.000","274,700",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-01-12 12:00:00.000","257,000",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-01-12 12:01:05.000","336,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2019","ANNUAL","00","00","YEAR","","2021-01-12 12:02:26.000","296,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2018","ANNUAL","00","00","YEAR","","2020-01-10 12:00:41.000","249,100",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2017","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","267,200",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2016","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","230,200",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2015","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","332,200",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2014","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","226,400",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2013","ANNUAL","00","00","YEAR","","2019-02-06 15:00:06.000","143,100",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2012","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","216,800",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2011","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","183,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2010","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","284,000",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2009","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","187,400",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2008","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","171,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2007","ANNUAL","00","00","YEAR","","2014-11-03 15:05:48.000","175,700",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2006","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","167,400",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2005","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","111,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2004","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","138,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2003","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","84,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2002","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","196,700",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2001","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","94,400",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2000","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","94,200",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1999","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","186,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1998","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","239,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACK","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA PLANTED","ACRES","BEANS, DRY EDIBLE, BLACK - ACRES PLANTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","1997","ANNUAL","00","00","YEAR","","2012-01-01 00:00:00.000","134,300",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACKEYE","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACKEYE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2022","ANNUAL","00","00","YEAR","","2023-01-12 12:00:00.000","9,600",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACKEYE","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACKEYE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2021","ANNUAL","00","00","YEAR","","2023-01-12 12:00:00.000","12,900",""
"SURVEY","CROPS","FIELD CROPS","BEANS","DRY EDIBLE, BLACKEYE","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","AREA HARVESTED","ACRES","BEANS, DRY EDIBLE, BLACKEYE - ACRES HARVESTED","TOTAL","NOT SPECIFIED","NATIONAL","","99","US","US TOTAL","","","","","","","","00000000","","","9000","UNITED STATES","US TOTAL","2020","ANNUAL","00","00","YEAR","","2022-01-12 12:01:05.000","19,100",""
